Land use,Scenario,Direction,Gen,Rep,X,Y,Proportion,Male
NLU,C85,WE,5,4,227631,5142896,0.004369,0
NLU,C85,WE,5,4,221371,5141683,0,1
NLU,C85,WE,5,4,246970,5144588,0.4355,1
NLU,C85,WE,5,4,235626,5138746,0.1826,1
NLU,C85,WE,5,4,238476,5146086,0.2461,1
NLU,C85,WE,5,4,227359,5137740,0,1
NLU,C85,WE,5,5,243577,5127098,0.3599,0
NLU,C85,WE,5,5,216464,5137994,0,0
NLU,C85,WE,5,5,223247,5134608,0,0
NLU,C85,WE,5,5,242900,5142308,0.3448,0
NLU,C85,WE,5,5,234682,5136438,0.1616,0
NLU,C85,WE,5,5,216796,5123946,0,0
NLU,C85,WE,5,5,216945,5130274,0,1
NLU,C85,WE,5,5,232174,5145160,0.1056,1
NLU,C85,WE,5,5,242825,5143533,0.3431,1
NLU,C85,WE,5,5,213721,5132610,0,1
NLU,C85,WE,5,6,219190,5134114,0,0
NLU,C85,WE,5,6,240241,5135701,0.2855,0
NLU,C85,WE,5,6,241184,5148715,0.3065,0
NLU,C85,WE,5,6,220658,5134534,0,1
NLU,C85,WE,5,6,220002,5134661,0,1
NLU,C85,WE,5,6,229979,5145895,0.05671,1
NLU,C85,WE,5,6,222001,5135065,0,1
NLU,C85,WE,5,6,224018,5135142,0,1
NLU,C85,WE,5,6,225778,5133091,0,1
NLU,C85,WE,5,7,248284,5143351,0.4648,0
NLU,C85,WE,5,7,218051,5123402,0,0
NLU,C85,WE,5,7,256464,5138719,0.6471,0
NLU,C85,WE,5,7,234368,5116042,0.1546,0
NLU,C85,WE,5,7,249134,5121469,0.4837,0
NLU,C85,WE,5,7,254697,5119975,0.6078,0
NLU,C85,WE,5,7,215309,5127832,0,1
NLU,C85,WE,5,7,235872,5118052,0.1881,1
NLU,C85,WE,5,7,225265,5135342,0,1
NLU,C85,WE,5,8,220249,5130308,0,0
NLU,C85,WE,5,8,217553,5128425,0,0
NLU,C85,WE,5,8,220271,5136268,0,0
NLU,C85,WE,5,8,216713,5136142,0,1
NLU,C85,WE,5,8,214052,5132420,0,1
NLU,C85,WE,5,8,244112,5134369,0.3718,1
NLU,C85,WE,5,8,228406,5143948,0.02165,1
NLU,C85,WE,5,8,239462,5124443,0.2681,1
NLU,C85,WE,5,9,227381,5128610,0,0
NLU,C85,WE,5,9,233191,5112375,0.1283,0
NLU,C85,WE,5,9,223477,5139747,0,1
NLU,C85,WE,5,9,226299,5136696,0,1
NLU,C85,WE,5,9,234213,5112471,0.1511,1
NLU,C85,WE,5,9,218795,5133339,0,1
NLU,C85,WE,5,9,216501,5124139,0,1
NLU,C85,WE,5,0,217629,5128980,0,0
NLU,C85,WE,5,0,247072,5142574,0.4378,0
NLU,C85,WE,5,0,228135,5134687,0.01561,0
NLU,C85,WE,5,0,246545,5145227,0.426,0
NLU,C85,WE,5,0,215122,5133356,0,0
NLU,C85,WE,5,0,227553,5135645,0.002631,0
NLU,C85,WE,5,0,215076,5130140,0,0
NLU,C85,WE,5,0,225702,5135146,0,1
NLU,C85,WE,5,0,215740,5131846,0,1
NLU,Hist,WE,5,4,221129,5141186,0,0
NLU,Hist,WE,5,4,238105,5146130,0.2379,0
NLU,Hist,WE,5,4,236853,5116488,0.21,0
NLU,Hist,WE,5,4,226913,5137590,0,0
NLU,Hist,WE,5,4,235302,5115729,0.1754,1
NLU,Hist,WE,5,4,236983,5116030,0.2129,1
NLU,Hist,WE,5,4,216603,5133112,0,1
NLU,Hist,WE,5,4,239156,5139709,0.2613,1
NLU,Hist,WE,5,5,232482,5127396,0.1125,0
NLU,Hist,WE,5,5,238976,5134813,0.2573,0
NLU,Hist,WE,5,5,217297,5128904,0,0
NLU,Hist,WE,5,5,216449,5136592,0,0
NLU,Hist,WE,5,5,217994,5135258,0,1
NLU,Hist,WE,5,5,217957,5131064,0,1
NLU,Hist,WE,5,5,243066,5126197,0.3485,1
NLU,Hist,WE,5,6,220682,5140919,0,0
NLU,Hist,WE,5,6,229328,5134817,0.0422,0
NLU,Hist,WE,5,6,228069,5126178,0.01413,0
NLU,Hist,WE,5,6,216078,5133040,0,1
NLU,Hist,WE,5,6,246783,5138805,0.4313,1
NLU,Hist,WE,5,6,220916,5136623,0,1
NLU,Hist,WE,5,6,215938,5136986,0,1
NLU,Hist,WE,5,6,235663,5139333,0.1834,1
NLU,Hist,WE,5,7,221367,5136152,0,0
NLU,Hist,WE,5,7,225851,5141034,0,0
NLU,Hist,WE,5,7,235010,5118621,0.1689,0
NLU,Hist,WE,5,7,234612,5115842,0.16,0
NLU,Hist,WE,5,7,226742,5143906,0,1
NLU,Hist,WE,5,7,226413,5141430,0,1
NLU,Hist,WE,5,7,237564,5115413,0.2258,1
NLU,Hist,WE,5,7,216205,5123939,0,1
NLU,Hist,WE,5,7,214919,5131860,0,1
NLU,Hist,WE,5,8,236060,5151055,0.1923,0
NLU,Hist,WE,5,8,226901,5142964,0,0
NLU,Hist,WE,5,8,218954,5134301,0,0
NLU,Hist,WE,5,8,220134,5140244,0,0
NLU,Hist,WE,5,8,231939,5127041,0.1004,0
NLU,Hist,WE,5,8,221743,5134925,0,1
NLU,Hist,WE,5,8,250414,5139249,0.5123,1
NLU,Hist,WE,5,9,243562,5109742,0.3595,0
NLU,Hist,WE,5,9,222867,5128340,0,0
NLU,Hist,WE,5,9,246463,5145238,0.4242,0
NLU,Hist,WE,5,9,244334,5111244,0.3767,0
NLU,Hist,WE,5,9,222154,5126998,0,0
NLU,Hist,WE,5,9,242448,5149591,0.3347,1
NLU,Hist,WE,5,0,240017,5134355,0.2805,0
NLU,Hist,WE,5,0,223053,5140745,0,0
NLU,Hist,WE,5,0,220002,5140605,0,0
NLU,Hist,WE,5,0,219979,5141361,0,1
NLU,Hist,WE,5,0,215448,5129757,0,1
NLU,Hist,WE,5,0,214242,5132032,0,1
NLU,Hist,WE,5,0,219557,5142038,0,1
NLU,Hist,WE,5,0,225219,5140827,0,1
